id,source,title,tags,confidence,caption
pulm-oad-part-4-asthma-treatment-continued-2026-s42-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 42,tezepelumab|blue|box,low,42 Tezepelumab Blue box medications are commercially available & very expensive
pulm-oad-part-4-asthma-treatment-continued-2026-s43-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 43,omalizumab|zolair|step,low,Omalizumab (Zolair) Step 4 & above with elevated IGE level 43
pulm-oad-part-4-asthma-treatment-continued-2026-s43-02,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 43,omalizumab|zolair|step,low,Omalizumab (Zolair) Step 4 & above with elevated IGE level 43
pulm-oad-part-4-asthma-treatment-continued-2026-s46-01,OAD part 4 Asthma treatment continued 2026.pptx,OAD part 4 Asthma treatment continued 2026 Slide 46,,low,
pulm-patterns-of-interstitial-lung-diseases-2025-s09-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 9,hrct|ipf|dilated,low,HRCT for IPF: dilated airspaces in subpleural location
pulm-patterns-of-interstitial-lung-diseases-2025-s10-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 10,macroscopic|appearance|subpleural,low,Macroscopic Appearance Subpleural fibrosis with dilated air spaces (honeycombing) Involvement of lower lobes initially in IPF
pulm-patterns-of-interstitial-lung-diseases-2025-s14-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 14,subpleural|fibrosis,low,Subpleural fibrosis
pulm-patterns-of-interstitial-lung-diseases-2025-s16-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 16,fibroblastic|foci,low,Fibroblastic foci
pulm-patterns-of-interstitial-lung-diseases-2025-s29-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 29,,low,
pulm-patterns-of-interstitial-lung-diseases-2025-s34-01,Patterns of Interstitial Lung Diseases 2025.pptx,DIP,DIP,low,
pulm-patterns-of-interstitial-lung-diseases-2025-s75-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 75,,low,
pulm-patterns-of-interstitial-lung-diseases-2025-s76-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 76,,low,
pulm-patterns-of-interstitial-lung-diseases-2025-s77-01,Patterns of Interstitial Lung Diseases 2025.pptx,Patterns of Interstitial Lung Diseases 2025 Slide 77,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s02-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 2,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s02-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 2,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s07-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 7,conducting|bulk|flow,low,Conducting (bulk flow) Transitional & Respiratory (diffusion)
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s08-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 8,gradual|flattening|move,low,Gradual flattening as move distally toward alveoli Clara cells are secretory non-ciliated bronchiolar epithelial cells www.mmi.mcgill.ca/.../images/eidelman-12n
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s13-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 13,tracheoesophageal|fistulae|esophageal,low,Tracheoesophageal Fistulae Esophageal atresia Tracheoesophageal fistula Failure of separation of respiratory and GI tracts early in embryogenesis Treatment is s
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s15-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 15,TB|kinane|engl|med,low,Kinane TB et al. N Engl J Med2024;391:1838-1846 CPAM Type 1 is most common Bronchogenic cysts Congenital lobar overinflation Bronchopulmonary sequestration
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s15-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 15,TB|kinane|engl|med,low,Kinane TB et al. N Engl J Med2024;391:1838-1846 CPAM Type 1 is most common Bronchogenic cysts Congenital lobar overinflation Bronchopulmonary sequestration
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s16-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 16,congenital|pulmonary|airway,low,Congenital Pulmonary Airway Malformation (CPAM) CPAM
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s16-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 16,congenital|pulmonary|airway,low,Congenital Pulmonary Airway Malformation (CPAM) CPAM
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s17-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 17,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s17-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 17,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s18-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 18,TB|bronchopulmonary|sequestration|kinane,low,Bronchopulmonary Sequestration Kinane TB et al. N Engl J Med2024;391:1838-1846
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s18-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 18,TB|bronchopulmonary|sequestration|kinane,low,Bronchopulmonary Sequestration Kinane TB et al. N Engl J Med2024;391:1838-1846
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s18-03,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 18,TB|bronchopulmonary|sequestration|kinane,low,Bronchopulmonary Sequestration Kinane TB et al. N Engl J Med2024;391:1838-1846
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s18-04,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 18,TB|bronchopulmonary|sequestration|kinane,low,Bronchopulmonary Sequestration Kinane TB et al. N Engl J Med2024;391:1838-1846
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s22-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 22,pulmonary|surfactant|synthesis,low,"Pulmonary Surfactant Synthesis - 18 wks, Secretion - 28 wks Lipid (90%) Most phospholipid 70-80% dipalmitoyl phosphatidylcholine Mature lung More phosphatidyl g"
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s22-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 22,pulmonary|surfactant|synthesis,low,"Pulmonary Surfactant Synthesis - 18 wks, Secretion - 28 wks Lipid (90%) Most phospholipid 70-80% dipalmitoyl phosphatidylcholine Mature lung More phosphatidyl g"
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s22-03,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 22,pulmonary|surfactant|synthesis,low,"Pulmonary Surfactant Synthesis - 18 wks, Secretion - 28 wks Lipid (90%) Most phospholipid 70-80% dipalmitoyl phosphatidylcholine Mature lung More phosphatidyl g"
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s22-04,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 22,pulmonary|surfactant|synthesis,low,"Pulmonary Surfactant Synthesis - 18 wks, Secretion - 28 wks Lipid (90%) Most phospholipid 70-80% dipalmitoyl phosphatidylcholine Mature lung More phosphatidyl g"
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s22-05,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 22,pulmonary|surfactant|synthesis,low,"Pulmonary Surfactant Synthesis - 18 wks, Secretion - 28 wks Lipid (90%) Most phospholipid 70-80% dipalmitoyl phosphatidylcholine Mature lung More phosphatidyl g"
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s40-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 40,normal|larynx|courtesy,low,"The Normal Larynx Image is courtesy of Sanjay Parikh, MD, The Children’s Hospital at Montefiore Reproduced with permission. Epiglottis Vocal cords Esophagus Ary"
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s42-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 42,laryngotracheobronchitis|croup|treatments,low,Laryngotracheobronchitis (Croup) Treatments 1. Racemic epinephrine 2. Dexamethasone 3. Cool mist?
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s58-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 58,nejm|combination|treatment,low,NEJM 2021;385(9):815-825 Combination treatment with the cystic fibrosis transmembrane conductance regulator (CFTR) modulators tezacaftor (VX-661) and Ivacaftor 
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s58-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 58,nejm|combination|treatment,low,NEJM 2021;385(9):815-825 Combination treatment with the cystic fibrosis transmembrane conductance regulator (CFTR) modulators tezacaftor (VX-661) and Ivacaftor 
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s59-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 59,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s59-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 59,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s60-01,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 60,,low,
pulm-pediatric-lung-disease-lecture-2026-final-1-1-s60-02,Pediatric Lung Disease Lecture 2026 _Final-1 (1).pptx,Pediatric Lung Disease Lecture 2026 _Final-1 (1) Slide 60,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s01-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 1,pulmonary|physiology|large,low,"PULMONARY PHYSIOLOGY Large Group Discussion Workshop PART ONE Topics: Resistance, Compliance, Alveolar Ventilation, Diffusion & Gas Transport Dr. David Prezant "
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s07-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 7,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s08-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 8,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s11-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 11,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s12-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 12,frc|tlc|transpulmonary,low,FRC + TV RV TLC Transpulmonary Pressure (cm H2O) Respiratory Normal 700 ml; 3 cm C = 233 ml/cm Compliance = ∆V/ ∆ P 12 Compliance = Volume change / Pressure cha
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s13-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 13,compliance|decreases|hyperinflation,low,Compliance Decreases with Hyperinflation RV TLC Transpulmonary Pressure (cm H2O) Respiratory 700 ml; 3 cm C = 233 Hyperinflated 700 ml; 10 cm C = 70 FRC + TV Co
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s14-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 14,normals|asthmatics|respiratory,low,Normals Asthmatics Respiratory Frequency (breaths/min) Dynamic Compliance & Airway Resistance Time Constant = R x C Normal = 5x100 = 500 Asthma=40 x100=4000 Hyp
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s16-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 16,normal|peco|phase,low,Normal PECO2 = 25 - 37 mm Hg phase phase phase CO2 AS CO2 CO2 CO2 CO2
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s17-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 17,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s18-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 18,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s23-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 23,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s26-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 26,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s31-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 31,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s34-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 34,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s37-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 37,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s40-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 40,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s41-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 41,normal|adequate|time,low,"Normal: Adequate time for diffusion at rest & exercise Abnormal: Only if severe lung disease. With moderate disease, only if blood flow is rapid, thereby decrea"
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s43-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 43,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s45-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 45,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s56-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 56,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s59-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 59,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s62-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 62,wasted|ventilation|perfused,low,s Wasted Ventilation Under Perfused Ideal Matched V/Q IDEAL SHUNT DEAD SPACE V/Q=OO V/Q=O V/Q=1 PAO2 = 100 mmHg PACO2 = 40 mmHg PAO2 = 150 mmHg PACO2 = 0 mmHg P
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s63-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 63,ventilation|perfusion|ideal,low,Ventilation / Perfusion: IDEAL VS. DISEASE To Alveoli NOT Ventilated Normal Perfusion is “wasted” Venous Admixture s Wasted Ventilation Under Perfused Ideal V/Q
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s64-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 64,increases|poorly|ventilated,low,Increases in poorly ventilated lung with preserved perfusion: PaCO2 rises PaO2 falls PaO2 Increasing amount of Poorly ventilated lung Amount of poorly ventilate
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s65-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 65,increases|poorly|ventilated,low,Increases in poorly ventilated lung with preserved perfusion: PaCO2 rises PaO2 falls PaO2 Increasing amount of Poorly ventilated lung Amount of poorly ventilate
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s67-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 67,diseases|effect|ventilation,low,"Most Diseases effect ventilation more than perfusion leading to: Increase Low V/Q alveoli: PCO2 rises, PO2 falls In response, brain signals for VA to increase r"
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s69-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 69,dissolved|total|oxyhemoglobin,low,Dissolved O2 Total O2 Oxyhemoglobin O2 100 75 50 25 Hb Sat % PO2 mmHg 100 O2 Content = dissolved + saturated O2 dissolved is minimal HbO2 sat or O2 bound is cri
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s71-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 71,content|saturated|dissolved,low,71 O2 content = saturated + dissolved Content = O2 saturated + O2 dissolved Normal Hemoglobin = 15 g Hb / 100 ml blood (O2 sat x 1.34 ml O2/g Hb x 15g Hb) + (0.
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s72-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 72,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s73-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 73,sat|content|blood,low,"For PO2 of 110 (O2 sat = 100%) O2 content = (1 x 1.34 x 15) + (.003 x 110) = 20.1 + 0.33 = 20.43 ml O2 / 100 ml blood O2 Content for PO2 = 110, or 90 or 130 mmH"
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s74-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 74,pco|capillary|equilibrium,low,PcO2 = P capillary O2 in equilibrium with PAO2 Assume Equal perfusion to Each of 3 Areas O2 content = [(20.1+0.33) + (19.09+0.27) + (20.1+0.39)] / 3 = O2 conten
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s76-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 76,pulmonary|physiology|thanks,low,PULMONARY PHYSIOLOGY Thanks for your attention to SEE YOU AT WORKSHOP PART TWO
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s77-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 77,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s78-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 78,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s79-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 79,,low,
pulm-pulmonary-physiology-workshop-1-edited-poll-everywhere-2025-final-v5-multiple-choice-s80-01,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice).pptx,Pulmonary Physiology Workshop 1 edited poll everywhere-2025 (final v5-multiple choice) Slide 80,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s01-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,PULMONARY PHYSIOLOGY,PULMONARY PHYSIOLOGY|ABG,low,"Large Group Discussion WORKSHOP PART TWO Topics: Lectures covered: Arterial Blood Gases (ABG), A-a Gradient, V/Q Mismatch, Shunt Fraction, & Respiratory Failure"
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s10-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 10,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s12-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 12,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s17-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 17,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s19-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 19,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s24-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 24,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s28-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 28,reality|extremes|ventilated,low,V/Q Reality and Extremes Under Ventilated Wasted Perfusion Venous Admixture s Wasted Ventilation Under Perfused V/Q slightly <1 Reality – small shunt SHUNT DEA
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s29-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 29,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s32-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 32,,low,
pulm-pulmonary-physiology-workshop-2-edited-poll-everywhere-2026-v2-dp-s34-01,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP  .pptx,Pulmonary Physiology Workshop 2 edited poll everywhere-2026 v2 DP   Slide 34,increases|total|mismatch,low,Increases in total V/Q mismatch For most diseases increase in total V/Q mismatch is more low than high V/Q PaCO2 rises PaO2 falls PaO2 A lot of Mismatch V/Q=1 N
